basepolity,period_start,latitude,longitude,polity_territory,temperature,polity_population,cc_infra,kinship1
RuYakuE,1700,63.533905,129.83487,1673,-11.222227,5033,0,-.64803034
RuYakuL,1700,63.533905,129.83487,11153,-11.222227,38881,.11111111,-.64803034
RusEarlyRussian,1700,63.533905,129.83487,38004,-11.222227,101860,.33333334,-.30208278
RusPreRussian,1700,63.533905,129.83487,1681,-11.222227,5789,0,-.08538837
RuYakuL,1800,63.533905,129.83487,31351,-11.146388,66102,.11111111,-.64803034
RusEarlyRussian,1800,63.533905,129.83487,43402,-11.146388,150528,.33333334,-.30585587
RuYakuE,1600,63.533905,129.83487,1776,-11.070848,7100,0,-.64803034
RusPreRussian,1600,63.533905,129.83487,1779,-11.070848,7258,0,-.089594103
RuYakuL,1900,63.533905,129.83487,61489,-10.988152,54321,.11111111,-.64803034
RusEarlyRussian,1900,63.533905,129.83487,78546,-10.988152,124226,.33333334,-.26641557
RuYakuE,1500,63.533905,129.83487,1707,-10.98729,7251,0,-.64803034
RusPreRussian,1500,63.533905,129.83487,1709,-10.98729,7412,0,-.089400545
RuYakut,1300,63.533905,129.83487,6174,-10.915077,15311,.088888891,-.43261448
RuYakuE,1400,63.533905,129.83487,1891,-10.803779,5286,0,-.64803034
RuYakut,1400,63.533905,129.83487,7158,-10.803779,14699,.088888891,-.43412384
RusPreRussian,1400,63.533905,129.83487,1901,-10.803779,5601,0,-.086727083
NorKing,1300,64.827614,-18.367887,103000,-1.0953684,50000,.022222223,-.24364473
IcelandCommonwealth,1300,64.827614,-18.367887,103000,-1.0953684,31000,0,-.16955873
NorwayKingdom,1300,64.827614,-18.367887,103000,-1.0953684,50000,0,.011325007
IsCommw,1300,64.827614,-18.367887,103000,-1.0953684,31000,0,.6364994
IcelandCommonwealth,1000,64.827614,-18.367887,103000,-.35953441,10000,0,.08695136
IsCommw,1000,64.827614,-18.367887,103000,-.35953441,10000,0,.34048316
IcelandCommonwealth,1200,64.827614,-18.367887,103000,-.16737136,31000,0,-.16955873
IsCommw,1200,64.827614,-18.367887,103000,-.16737136,31000,0,.6364994
IcelandCommonwealth,1100,64.827614,-18.367887,103000,-.12125336,31000,0,-.16955873
IsCommw,1100,64.827614,-18.367887,103000,-.12125336,31000,0,.6364994
NorKing,1400,64.827614,-18.367887,103000,-.10646372,50000,.022222223,-.24364473
NorwayKingdom,1400,64.827614,-18.367887,103000,-.10646372,50000,0,.011325007
MnXngnE,-1300,48.292339,105.10885,350000,.86494541,25000,.055555556,-.06859339
MnXngnE,-1200,48.292339,105.10885,350000,.87951106,25000,.055555556,-.067932613
MnXngnM,-100,48.292339,105.10885,4000000,.90557265,1500000,.055555556,-.029365603
MnXngnE,-500,48.292339,105.10885,350000,.91226017,25000,.055555556,-.056095961
MnXngnE,-300,48.292339,105.10885,700000,.966941,50000,.055555556,-.10584184
MnXngnE,-1400,48.292339,105.10885,350000,1.0019011,25000,.055555556,-.069268823
MnXngnE,-700,48.292339,105.10885,350000,1.008075,25000,.055555556,-.062202051
MnXngnM,0,48.292339,105.10885,4000000,1.0349745,1500000,.055555556,-.029365603
MnXngnL,0,48.292339,105.10885,3000000,1.0349745,1000000,.055555556,-.02251395
MnXngnE,-800,48.292339,105.10885,350000,1.0546488,25000,.055555556,-.060375389
CnTangE,700,34.726803,113.45479,5067000,1.0558966,37000000,.89999998,-.15563031
MnETurk,700,48.292339,105.10885,4500000,1.0558966,400000,.16666667,-.15563031
MnTurk2,700,48.292339,105.10885,3000000,1.0558966,400000,.25555557,-.15563031
MnShiwe,700,48.292339,105.10885,10589,1.0558966,138865,.79423678,-.076680884
MnXngnE,-600,48.292339,105.10885,350000,1.0632384,25000,.055555556,-.060967498
MnETurk,600,48.292339,105.10885,4500000,1.0641942,400000,.16666667,-.15563031
MnRourn,600,48.292339,105.10885,4000000,1.0641942,500000,.14444445,-.15563031
MnShiwe,600,48.292339,105.10885,9890,1.0641942,172757,.89876205,-.079439223
MnTurk1,600,48.292339,105.10885,6000000,1.0641942,700000,.15555556,-.030614978
MnXngnE,-900,48.292339,105.10885,350000,1.0856874,25000,.055555556,-.06163368
MnXngnM,-200,48.292339,105.10885,4000000,1.109242,1500000,.055555556,-.029365603
MnXngnE,-1100,48.292339,105.10885,350000,1.1100435,25000,.055555556,-.063312262
CnTangE,800,34.726803,113.45479,4100000,1.1366793,52800000,.89999998,-.15563031
MnTurk2,800,48.292339,105.10885,3000000,1.1366793,400000,.25555557,-.15563031
MnShiwe,800,48.292339,105.10885,8505,1.1366793,140864,.74534631,-.070914932
MnUigur,800,48.292339,105.10885,2000000,1.1366793,400000,.58888888,.6364994
MnXngnE,-400,48.292339,105.10885,700000,1.1449991,50000,.055555556,-.10436008
MnKhitn,1200,48.292339,105.10885,2000000,1.146894,3800000,.47777778,-.15563031
MnKhit2,1200,48.292339,105.10885,2000000,1.146894,3800000,.47777778,-.069626234
MnMongE,1200,48.292339,105.10885,70000,1.146894,80000,0,-.053678486
MnXianb,100,48.292339,105.10885,15000000,1.1557698,1000000,.055555556,-.23301041
MnXngnL,100,48.292339,105.10885,3000000,1.1557698,1000000,.055555556,-.02251395
MnKhitn,1000,48.292339,105.10885,2000000,1.158191,3800000,.47777778,-.15563031
MnKhit1,1000,48.292339,105.10885,1500000,1.158191,400000,.36666667,-.13278659
MnKhit2,1000,48.292339,105.10885,2000000,1.158191,3800000,.47777778,-.067518868
MnShiwe,1000,48.292339,105.10885,5483,1.158191,141507,.68788862,-.06287244
MnMongE,1000,48.292339,105.10885,70000,1.158191,80000,0,-.053678486
MnMongE,1300,48.292339,105.10885,70000,1.1591765,80000,0,-.053678486
MnMngKh,1300,38.287216,33.17897,25221806,1.1591765,114355907,.66666669,-.0067588799
MnRourn,500,48.292339,105.10885,4000000,1.1820267,500000,.14444445,-.15563031
MnRourn,400,48.292339,105.10885,4000000,1.185848,500000,.033333331,-.24021906
MnXngnE,-1000,48.292339,105.10885,350000,1.188846,25000,.055555556,-.065678388
MnShiwe,900,48.292339,105.10885,8506,1.194852,139051,.73758101,-.068053052
MnUigur,900,48.292339,105.10885,2000000,1.194852,400000,.58888888,.6364994
MnZungh,1800,48.292339,105.10885,170000,1.2126049,600000,.67777777,-.15563031
MnKhitn,1100,48.292339,105.10885,2000000,1.2390093,3800000,.47777778,-.15563031
MnKhit2,1100,48.292339,105.10885,2000000,1.2390093,3800000,.47777778,-.06767308
MnMongE,1100,48.292339,105.10885,70000,1.2390093,80000,0,-.053678486
MnZungh,1700,48.292339,105.10885,170000,1.2520689,600000,.67777777,-.15563031
MnXianb,300,48.292339,105.10885,15000000,1.2706645,1000000,.055555556,-.24790815
MnRourn,300,48.292339,105.10885,4000000,1.2706645,500000,.033333331,-.2413931
MnXianb,200,48.292339,105.10885,15000000,1.3005228,1000000,.055555556,-.23533459
MnMngKh,1400,38.287216,33.17897,25221806,1.4182196,125361526,.66666669,-.039945092
CnQingL,1900,34.726803,113.45479,11300000,1.6019658,334000000,.89999998,-.15563031
CnQingL,2000,34.726803,113.45479,11300000,1.6019658,334000000,.89999998,-.15563031
UsIroqE,1700,42.634872,-76.851311,100000,7.5526028,5500,0,.45682567
PreColonialFingerLakes,1700,42.634872,-76.851311,100000,7.5526028,5500,0,.4714531
UsIroqE,1600,42.634872,-76.851311,100000,7.5581903,5500,0,.45682567
PreColonialFingerLakes,1600,42.634872,-76.851311,100000,7.5581903,5500,0,.4714531
IrEarlyColonial,1800,42.634872,-76.851311,100000,7.573875,12000,0,.3751902
UsIroqE,1800,42.634872,-76.851311,100000,7.573875,5500,0,.46124431
PreColonialFingerLakes,1800,42.634872,-76.851311,100000,7.573875,5500,0,.4733583
UsIroqL,1800,42.634872,-76.851311,100000,7.573875,12000,0,.6364994
IrEarlyColonial,1900,42.634872,-76.851311,100000,7.8219314,12000,0,.3751902
UsIroqL,1900,42.634872,-76.851311,100000,7.8219314,12000,.11111111,.62578064
TjSaraz,-3200,39.874771,65.378059,3417,9.4316425,219988,.48888889,.090052009
TjSaraz,-3300,39.874771,65.378059,3427,9.4393959,215861,.48888889,.090204112
TjSaraz,-3400,39.874771,65.378059,3437,9.4658594,211812,.48888889,.090357892
TjSaraz,-3500,39.874771,65.378059,3448,9.5043497,207839,.48888889,.090512156
TjSaraz,-3100,39.874771,65.378059,3407,9.6090498,224190,.48888889,.089900821
TjSaraz,-2100,39.874771,65.378059,3754,9.6759405,249816,.48888889,.086897485
UzKok01,-1200,39.874771,65.378059,23245,9.6858063,450164,.06666667,-.52963394
KzAndro,-1200,39.874771,65.378059,1500,9.6858063,19056,.26666668,-.052701786
TjSaraz,-3000,39.874771,65.378059,4016,9.7081289,214030,.48888889,.087677501
KzAndro,-1600,39.874771,65.378059,1500,9.7145996,20467,.26666668,-.050795346
AfTochr,-100,39.874771,65.378059,10000,9.726265,100000,.56666666,-.19514491
UzSakas,-100,39.874771,65.378059,138801,9.726265,1329279,.93874127,-.042399175
TjSaraz,-2200,39.874771,65.378059,3782,9.7285891,248223,.48888889,.087005511
KzAndro,-1500,39.874771,65.378059,1500,9.7668371,19991,.26666668,-.050403826
TjSaraz,-2300,39.874771,65.378059,3809,9.7837353,246637,.48888889,.087119669
TjSaraz,-2500,39.874771,65.378059,3836,9.8120117,238160,.48888889,.087337956
UzKok02,-600,39.874771,65.378059,21136,9.8166733,844504,.23333333,-.096926622
AfTochr,0,39.874771,65.378059,10000,9.8215094,100000,.56666666,-.19514491
UzKok02,-700,39.874771,65.378059,17563,9.8322411,825994,.23333333,-.097292818
TjSaraz,-2400,39.874771,65.378059,3824,9.8420172,242714,.48888889,.087229252
TjSaraz,-2800,39.874771,65.378059,3870,9.8506823,225021,.48888889,.087750979
UzKok01,-1400,39.874771,65.378059,20425,9.855938,438669,.06666667,-.52982169
KzAndro,-1400,39.874771,65.378059,1500,9.855938,19126,.26666668,-.051680405
FrBeakr,-3200,48.817627,2.3293121,358,9.8560247,800,.37777779,-.35480511
AfHepht,600,28.497017,68.229736,2750000,9.8726301,26500000,.66666669,-.19514491
KgWTurk,600,39.874771,65.378059,2800000,9.8726301,1500000,.56666666,-.15563031
UzKok02,-500,39.874771,65.378059,19264,9.8734159,786307,.23333333,-.096911065
UzKok02,-800,39.874771,65.378059,19917,9.894165,800881,.23333333,-.010662137
UzChagt,1300,39.874771,65.378059,3500000,9.8976793,1500000,.67777777,.24607675
KgKarKh,1300,39.874771,65.378059,1300000,9.8976793,2000000,.8888889,.6364994
UzKok01,-1300,39.874771,65.378059,23019,9.9167023,468571,.06666667,-.5298261
KzAndro,-1300,39.874771,65.378059,1500,9.9167023,20130,.26666668,-.05179875
TjSaraz,-2900,39.874771,65.378059,3881,9.9184017,220799,.48888889,.087900147
KzAndro,-1700,39.874771,65.378059,1500,9.9230871,22469,.26666668,-.050884712
KgKarKh,1000,39.874771,65.378059,2000000,9.9322414,2500000,.8888889,.6364994
UzSamnd,1000,39.874771,65.378059,2500000,9.9322414,6000000,1,.6364994
UzSamnd,900,39.874771,65.378059,600000,9.9528332,6000000,1,.6364994
TjSaraz,-2000,39.874771,65.378059,3820,9.9638329,236986,.48888889,.086270377
UzSogdi,800,39.874771,65.378059,10000,9.9751759,15000,.80000001,-.19514491
KgKarKh,1100,39.874771,65.378059,2000000,9.9779806,2500000,.8888889,.6364994
FrTeneB,-100,48.817627,2.3293121,1250,9.9816914,70000,.67777777,.10016401
FrTeneC,-100,48.817627,2.3293121,15000,9.9816914,70000,.68888891,.15427668
KzAndro,-1800,39.874771,65.378059,1500,9.9820833,22496,.26666668,-.050854623
TjSaraz,-2700,39.874771,65.378059,3859,9.9924965,229311,.48888889,.087599397
FrTeneB,-200,48.817627,2.3293121,1250,10.000873,70000,.67777777,.10016401
FrHallD,-600,48.817627,2.3293121,7000,10.006516,11752,.47777778,.046584524
FrHallC,-600,48.817627,2.3293121,2500,10.006516,3000,.37777779,.062911443
AfHepht,500,28.497017,68.229736,2750000,10.026146,26500000,.66666669,-.19514491
AfKidar,500,39.874771,65.378059,850000,10.026146,1000000,.67777777,-.19514491
FrMervE,500,48.817627,2.3293121,200000,10.04168,1250000,1,-.24364473
FrSygrs,500,48.817627,2.3293121,160329,10.04168,1930028,.81319457,-.035849541
FrBurbL,1700,38.645241,-90.065231,2000000,10.048531,21800000,1,-.24364473
FrBurbE,1700,48.817627,2.3293121,2600000,10.048531,21000000,1,-.24364473
AfTochr,100,39.874771,65.378059,10000,10.049986,100000,.56666666,-.19514491
UzKok01,-1000,39.874771,65.378059,20028,10.058824,465976,.06666667,-.53083819
FrValoE,1300,48.817627,2.3293121,244984,10.080798,3482186,.8888889,-.24364473
FrCaptL,1300,48.817627,2.3293121,350000,10.080798,17000000,.8888889,-.24364473
FrHallD,-500,48.817627,2.3293121,7000,10.084438,12627,.47777778,.046085391
KgKarKh,1200,39.874771,65.378059,1300000,10.087676,2000000,.8888889,.6364994
TjSaraz,-2600,39.874771,65.378059,3847,10.093378,233690,.48888889,.087449618
FrTeneC,0,48.817627,2.3293121,15000,10.103063,70000,.68888891,.15427668
FrBeakr,-2100,48.817627,2.3293121,462,10.113757,800,.37777779,-.35678789
FrAtlBA,-2100,48.817627,2.3293121,667,10.113757,1000,.37777779,-.27549443
FrCaptE,1200,48.817627,2.3293121,12000,10.131178,500000,.77777779,-.24364473
FrCaptL,1200,48.817627,2.3293121,80000,10.131178,4000000,.8888889,-.24364473
FrTeneB,-300,48.817627,2.3293121,1250,10.137671,70000,.67777777,.11385799
FrTeneA,-300,48.817627,2.3293121,1250,10.137671,5178,.67777777,.19874293
FrBeakr,-2300,48.817627,2.3293121,360,10.140864,800,.37777779,-.35484636
FrAtlBA,-1400,48.817627,2.3293121,531,10.153062,1000,.37777779,-.27343237
UzKok01,-1100,39.874771,65.378059,18401,10.156712,452274,.06666667,-.53030282
FrBeakr,-3100,48.817627,2.3293121,359,10.160981,800,.37777779,-.35481927
KzKazkh,1700,39.874771,65.378059,140597,10.169086,1957562,.7695955,-.036900457
UzJanid,1700,39.874771,65.378059,150000,10.169086,600000,.66666669,.6364994
FrBeakr,-2200,48.817627,2.3293121,460,10.171999,800,.37777779,-.35675317
FrAtlBA,-2200,48.817627,2.3293121,664,10.171999,1000,.37777779,-.27545363
AfHepht,700,28.497017,68.229736,2750000,10.182359,26500000,.66666669,-.19514491
UzSogdi,700,39.874771,65.378059,10000,10.182359,15000,.80000001,-.19514491
KgWTurk,700,39.874771,65.378059,2800000,10.182359,1500000,.56666666,-.15563031
UzShayb,1500,39.874771,65.378059,2266,10.18756,1901758,.82069242,-.13245973
KzKazkh,1500,39.874771,65.378059,105021,10.18756,2050820,.78838521,-.046518981
KzUzbek,1500,39.874771,65.378059,105021,10.18756,2050820,.78838521,-.046518981
UzChagt,1500,39.874771,65.378059,3500000,10.18756,1500000,.67777777,.067075402
FrCarlE,900,48.817627,2.3293121,1100000,10.199064,20000000,.78888887,-.24364473
FrCarlL,900,48.817627,2.3293121,800000,10.199064,4000000,.8888889,-.24364473
FrBurbL,1800,38.645241,-90.065231,2000000,10.222757,25300000,1,-.24364473
AfKidar,400,39.874771,65.378059,250000,10.231376,1000000,.67777777,-.19514491
KzKazkh,1800,39.874771,65.378059,160726,10.232177,1981339,.7837348,-.037704501
UzJanid,1800,39.874771,65.378059,150000,10.232177,600000,.66666669,.6364994
FrMervE,600,48.817627,2.3293121,200000,10.233641,1250000,1,-.24364473
FrMervM,600,48.817627,2.3293121,230000,10.233641,800000,1,-.24364473
AfHerat,1400,39.874771,65.378059,102421,10.246919,2225429,.75507891,-.026372587
UzChagt,1400,39.874771,65.378059,3500000,10.246919,1500000,.67777777,.15673515
FrCarlE,800,48.817627,2.3293121,1100000,10.250106,2143261,.78888887,-.24364473
FrMervL,800,48.817627,2.3293121,250000,10.250106,800000,1,-.24364473
FrBeakr,-2900,48.817627,2.3293121,356,10.255883,800,.37777779,-.35475442
FrHallB,-800,48.817627,2.3293121,1500,10.268555,4245,.3888889,.060771324
FrAtlBA,-1700,48.817627,2.3293121,490,10.270791,1000,.37777779,-.27264717
FrAtlBA,-1900,48.817627,2.3293121,470,10.287863,1000,.37777779,-.27226534
FrBeakr,-2800,48.817627,2.3293121,356,10.293777,800,.37777779,-.35477084
FrBeakr,-2400,48.817627,2.3293121,359,10.295817,800,.37777779,-.35483238
FrCaptE,1100,48.817627,2.3293121,12000,10.301983,500000,.77777779,-.24364473
FrHallD,-400,48.817627,2.3293121,7000,10.306403,9986,.47777778,.047699969
FrAtlBA,-1200,48.817627,2.3293121,515,10.315495,1000,.37777779,-.27313793
FrCarlL,1000,48.817627,2.3293121,675000,10.325988,4000000,.8888889,-.24364473
FrCaptE,1000,48.817627,2.3293121,12000,10.325988,500000,.77777779,-.24364473
FrBeakr,-2500,48.817627,2.3293121,358,10.334557,800,.37777779,-.35481679
FrBeakr,-3000,48.817627,2.3293121,359,10.336081,800,.37777779,-.35483444
UzShayb,1600,39.874771,65.378059,2201,10.350788,1885457,.82767183,-.13397214
KzKazkh,1600,39.874771,65.378059,102968,10.350788,1967775,.80034834,-.053578682
UzJanid,1600,39.874771,65.378059,150000,10.350788,500000,.66666669,.6364994
FrAtlBA,-1800,48.817627,2.3293121,478,10.372396,1000,.37777779,-.2724109
FrAtlBA,-1500,48.817627,2.3293121,530,10.378547,1000,.37777779,-.27340478
FrValoE,1400,48.817627,2.3293121,390000,10.384397,9000000,.8888889,-.24364473
FrCaptL,1400,48.817627,2.3293121,350000,10.384397,17000000,.8888889,-.24364473
FrValoL,1600,48.817627,2.3293121,400000,10.416581,20000000,.8888889,-.24364473
FrBurbE,1600,48.817627,2.3293121,931000,10.416581,18500000,1,-.24364473
FrMervM,700,48.817627,2.3293121,230000,10.427763,800000,1,-.24364473
FrMervL,700,48.817627,2.3293121,250000,10.427763,800000,1,-.24364473
FrAtlBA,-1600,48.817627,2.3293121,509,10.458403,1000,.37777779,-.27302983
FrBeakr,-2600,48.817627,2.3293121,358,10.469326,800,.37777779,-.3547993
FrValoE,1500,48.817627,2.3293121,340000,10.488427,9500000,.8888889,-.24364473
FrValoL,1500,48.817627,2.3293121,400000,10.488427,16000000,.8888889,-.24364473
FrAtlBA,-1300,48.817627,2.3293121,514,10.502096,1000,.37777779,-.27311078
FrHallB,-700,48.817627,2.3293121,1500,10.516514,4235,.3888889,.060804348
FrTeneA,-400,48.817627,2.3293121,1250,10.528369,28384,.67777777,.10552009
FrHallA,-900,48.817627,2.3293121,750,10.580058,100,.26666668,-.34252611
FrHallB,-900,48.817627,2.3293121,1500,10.580058,3409,.3888889,.065667801
FrGalli,300,48.817627,2.3293121,207380,10.612941,2425243,.85107172,-.086093478
FrBeakr,-2000,48.817627,2.3293121,463,10.63034,800,.37777779,-.35680342
FrAtlBA,-2000,48.817627,2.3293121,671,10.63034,1000,.37777779,-.27555782
FrAtlBA,-1100,48.817627,2.3293121,536,10.644217,1000,.37777779,-.27351975
TrNeoER,-9600,38.287216,33.17897,27228,10.678887,574995,0,.0058166129
FrBeakr,-2700,48.817627,2.3293121,357,10.681227,800,.37777779,-.35478619
FrHallC,-700,48.817627,2.3293121,2500,10.764472,3000,.37777779,.062911443
FrHallA,-1000,48.817627,2.3293121,750,10.76533,100,.26666668,-.34255737
FrAtlBA,-1000,48.817627,2.3293121,584,10.76533,1000,.37777779,-.27428499
TrNeoER,-9500,38.287216,33.17897,27228,10.888967,574995,0,.0058166129
TrNeoER,-9300,38.287216,33.17897,27228,11.011105,574995,0,.0058166129
TrNeoER,-9400,38.287216,33.17897,27228,11.022391,574995,0,.0058166129
TrNeoER,-9200,38.287216,33.17897,27228,11.045147,574995,0,.0058166129
TrNeoER,-8400,38.287216,33.17897,27228,11.082563,574995,0,.0058166129
TrNeoER,-9000,38.287216,33.17897,27228,11.100104,574995,0,.0058166129
TrNeoER,-8300,38.287216,33.17897,27228,11.109103,574995,0,.0058166129
TrNeoER,-8700,38.287216,33.17897,27228,11.118328,574995,0,.0058166129
TrNeoER,-8500,38.287216,33.17897,27228,11.158622,574995,0,.0058166129
TrNeoER,-9100,38.287216,33.17897,27228,11.177629,574995,0,.0058166129
TrNeoLT,-6100,38.287216,33.17897,6641,11.200395,89459,0,.17889199
TrNeoLT,-6400,38.287216,33.17897,6511,11.213928,86527,0,.19950807
TrNeoER,-7800,38.287216,33.17897,27228,11.22544,574994,0,.0058167712
TrNeoER,-8800,38.287216,33.17897,27228,11.230583,574995,0,.0058166129
TrNeoLT,-6200,38.287216,33.17897,6598,11.249221,88471,0,.19882429
TrNeoLT,-6300,38.287216,33.17897,6554,11.250754,87493,0,.19916497
TrNeoER,-7600,38.287216,33.17897,27228,11.256809,574994,0,.0058167712
TrNeoLT,-6500,38.287216,33.17897,6468,11.25893,85571,0,.19985478
TrNeoER,-8900,38.287216,33.17897,27228,11.261436,574995,0,.0058166129
TrNeoCR,-6800,38.287216,33.17897,40224,11.284914,267274,0,-.16380063
TrNeoCR,-6600,38.287216,33.17897,40501,11.302698,274659,0,-.16368811
TrNeoLT,-6600,38.287216,33.17897,6426,11.302698,84626,0,.20019385
TrNeoER,-8600,38.287216,33.17897,27228,11.312571,574995,0,.0058166129
TrNeoCR,-6900,38.287216,33.17897,40085,11.330835,263656,0,-.16385186
TrNeoER,-8000,38.287216,33.17897,27228,11.345583,574995,0,.0058166129
TrNeoER,-7500,38.287216,33.17897,27228,11.347958,574994,0,.0058168331
TrNeoCR,-6700,38.287216,33.17897,40362,11.361291,270942,0,-.16374594
TrNeoER,-7400,38.287216,33.17897,27228,11.385975,574994,0,.0058168331
TrNeoER,-7900,38.287216,33.17897,27228,11.42508,574995,0,.0058166129
TrNeoCR,-7000,38.287216,33.17897,39948,11.455515,260087,0,-.16389208
TrNeoER,-7000,38.287216,33.17897,27228,11.455515,574993,0,.005817113
TrNeoER,-7300,38.287216,33.17897,27228,11.456896,574994,0,.0058168331
TrNeoER,-7700,38.287216,33.17897,27228,11.499461,574994,0,.0058167712
TrNeoER,-8100,38.287216,33.17897,27228,11.504705,574995,0,.0058166129
TrNeoER,-7200,38.287216,33.17897,27228,11.524769,574993,0,.005817113
TrNeoER,-8200,38.287216,33.17897,27228,11.54644,574995,0,.0058166129
TrNeoER,-7100,38.287216,33.17897,27228,11.576749,574994,0,.0058168331
TrClcER,-5900,38.287216,33.17897,1078,11.59464,2500,.16666667,-.31319967
TrClcLT,-5200,38.287216,33.17897,90,11.596923,3027,.3888889,-.073379092
TrClcER,-6000,38.287216,33.17897,1071,11.600265,2500,.16666667,-.31313324
TrNeoLT,-6000,38.287216,33.17897,6685,11.600265,90458,0,.17866053
TrClcLT,-4300,38.287216,33.17897,90,11.618416,4137,.3888889,-.07468354
TrClcLT,-5300,38.287216,33.17897,90,11.628099,2916,.3888889,-.073211402
TrClcLT,-5400,38.287216,33.17897,90,11.630929,2810,.3888889,-.073043905
TrClcLT,-4900,38.287216,33.17897,90,11.654639,3383,.3888889,-.073881544
TrClcER,-5700,38.287216,33.17897,1093,11.663072,2500,.16666667,-.3133243
TrClcLT,-3200,38.287216,33.17897,90,11.673493,5038,.3888889,-.075456619
TrClcER,-5600,38.287216,33.17897,1100,11.708615,2500,.16666667,-.28768539
TrClcER,-5500,38.287216,33.17897,1296,11.713795,2500,.16666667,-.31354052
TrClcLT,-5500,38.287216,33.17897,90,11.713795,2708,.3888889,-.07287614
TrClcLT,-5000,38.287216,33.17897,90,11.718624,3260,.3888889,-.073714271
TrClcLT,-3400,38.287216,33.17897,90,11.733249,5195,.3888889,-.075578906
TrClcLT,-3100,38.287216,33.17897,90,11.745634,5156,.3888889,-.07554885
TrClcLT,-4000,38.287216,33.17897,90,11.753422,4496,.3888889,-.07500615
TrBrzER,-2100,38.287216,33.17897,14504,11.762175,301609,.23333333,-.07378149
TrClcER,-5800,38.287216,33.17897,1085,11.78128,2500,.16666667,-.31326234
TrHatNK,-1400,38.287216,33.17897,230814,11.800034,1300000,.78888887,.6364994
TrBrzL2,-1400,38.287216,33.17897,50000,11.800034,300000,.77777779,.6364994
TrClcLT,-4400,38.287216,33.17897,90,11.800953,4024,.3888889,-.074583553
TrClcLT,-4600,38.287216,33.17897,90,11.811887,3782,.3888889,-.07435336
TrBrzER,-2800,38.287216,33.17897,14995,11.814494,250236,.23333333,-.064310007
TrClcLT,-3000,38.287216,33.17897,90,11.818063,4593,.3888889,-.075089239
TrBrzER,-3000,38.287216,33.17897,16646,11.818063,228552,.23333333,-.060986575
TrOttm3,1600,38.287216,33.17897,4836000,11.821034,28000000,1,.6364994
TrOttm2,1600,38.287216,33.17897,2310000,11.821034,9000000,.8888889,.6364994
TrHatNK,-1200,38.287216,33.17897,300000,11.823936,1300000,.78888887,.6364994
TrClcLT,-4500,38.287216,33.17897,90,11.827514,3914,.3888889,-.074483544
TrBrzER,-2200,38.287216,33.17897,14574,11.828282,293670,.23333333,-.072746634
TrClcLT,-3300,38.287216,33.17897,90,11.835312,5316,.3888889,-.075670965
TrPont,0,38.287216,33.17897,667300,11.836295,28464144,.33333334,-.11745176
TrGalat,0,38.287216,33.17897,115054,11.836295,1719057,.78023833,-.047527324
TrCappL,0,38.287216,33.17897,130000,11.836295,300000,.66666669,-.00031156099
TrByzM1,900,38.287216,33.17897,520000,11.845009,5000000,1,-.24364473
TrByzM2,900,38.287216,33.17897,610000,11.845009,7500000,1,-.24364473
TrCimme,-600,38.287216,33.17897,167988,11.847615,2699518,.7502172,-.060398433
TrLydia,-600,38.287216,33.17897,250000,11.847615,2730596,.33333334,.13420814
TrPhryg,-600,38.287216,33.17897,100000,11.847615,1000000,.56666666,.25468647
TrBrzER,-2400,38.287216,33.17897,14715,11.856043,278402,.23333333,-.069980003
TrClcLT,-3500,38.287216,33.17897,90,11.856091,5076,.3888889,-.075486466
TrBrzER,-2000,38.287216,33.17897,15473,11.85652,276290,.23333333,-.083857067
TrBrzMD,-2000,38.287216,33.17897,15000,11.85652,50000,.67777777,-.064164437
TrClcLT,-3600,38.287216,33.17897,90,11.863572,5016,.3888889,-.075438954
TrByzM3,1100,38.287216,33.17897,400000,11.869679,5000000,1,-.24364473
TrByzM2,1100,38.287216,33.17897,1150000,11.869679,10000000,1,-.24364473
TrRum,1100,38.287216,33.17897,250000,11.869679,1500000,.44444445,.6364994
TrPergm,-200,38.287216,33.17897,66750,11.873871,5500000,.11111111,-.077676535
TrGalat,-200,38.287216,33.17897,67480,11.873871,1727116,.82219875,-.060006715
TrLysim,-200,38.287216,33.17897,420000,11.873871,2000000,.8888889,-.027582763
TrCappL,-200,38.287216,33.17897,130000,11.873871,300000,.66666669,-.002912292
TrPont,-200,38.287216,33.17897,152244,11.873871,11774220,.33333334,-.0018013041
GrMaced,-200,28.497017,68.229736,4400000,11.873871,20000000,.8888889,.15068486
TrERom,500,38.287216,33.17897,1300000,11.879103,20000000,1,-.24364473
TrClcLT,-5100,38.287216,33.17897,90,11.879337,3141,.3888889,-.073546641
TrByzM3,1300,38.287216,33.17897,490000,11.881484,7300000,1,-.24364473
TrKarmd,1300,38.287216,33.17897,61348,11.881484,2422856,.68869883,.11544237
TrRum,1300,38.287216,33.17897,250000,11.881484,1500000,.44444445,.6364994
TrOttm1,1300,38.287216,33.17897,51506,11.881484,768441,.77777779,.6364994
TrBrzMD,-1900,38.287216,33.17897,15000,11.883497,50000,.67777777,-.064164437
TrClcLT,-4800,38.287216,33.17897,90,11.885613,3511,.3888889,-.074049018
TrHatNK,-1300,38.287216,33.17897,250000,11.88579,1300000,.78888887,.6364994
TrBrzER,-2900,38.287216,33.17897,15067,11.890974,243638,.23333333,-.062991135
TrClcLT,-4100,38.287216,33.17897,90,11.908163,4373,.3888889,-.074898168
TrPhryg,-800,38.287216,33.17897,100000,11.915133,1000000,.56666666,.25468647
