"Polity-century","NGA","UTM_zone","Latitude","Longitude","CoordinateSystem","Original_culture_name","Period_start","Period_end","Infrastructure","Infrastructure2","MinInfra","InfraID","Polity_population","LnPopulation","Polity_territory","Population_of_the_largest_settlement","Administrative_levels","AdminID","Military_levels","Religious_levels","Settlement_hierarchy","SettleID","Largest_communication_distance","Occupational_complexity","Professional_lawyers","Professional_military_officers","Professional_priesthood","Professional_soldiers","Bureaucracy_examination_system","Bureaucracy_merit_promotion","Bureaucracy_source_of_support","Fulltime_bureaucrats","Courts","Formal_legal_code","Judges","Bridges","Burial_site","Canals","Ceremonial_site","Communal_buildings","Drinking_water_supply_systems","Enclosures","Entertainment_buildings","Food_storage_sites","StorageProb","Irrigation_systems","Knowledge/information_buildings","Markets","Mines_or_quarries","Monumental_building_cost","Monumental_building_extent","Monumental_building_height","Ports","Roads","Special_purpose_house","Special_purpose_sites","Specialized_government_buildings","Symbolic_buildings","Trading_emporia","Utilitarian_public_buildings","Other_polity-owned_site","Calendar","Fiction","Geometrical_measurements","History","Lists_tables_and_classifications","Measurement_of_area","Measurement_of_time","Measurement_of_length","Measurement_of_volume","Measurement_of_weight","Mnemonic_devices","Nonphonetic_writing","Phonetic_alphabetic_writing","Philosophy","Practical_literature","Religious_literature","Sacred_texts","Scientific_literature","Script","Nonwritten_records","Written_records","Articles","Debt_and_credit_structures","Foreign_coins","Indigenous_coins","Paper_currency","Precious_metals","Store_of_wealth","WealthID","Tokens","Fastest_individual_communication","General_postal_service","Postal_stations","Couriers","Peak_date","Region","Region2","Capital","Degree_of_centralization","Language","Linguistic_family","Preceding_(quasi)polity","Relationship_to_preceding_(quasi)polity","Succeeding_(quasi)polity","Supracultural_entity","Scale_of_supracultural_interaction","Suprapolity_relations","High_gods_(creator_gods)","Supernatural_enforcement_of_fairness","Fairness","Supernatural_enforcement_of_human_reciprocity","Reciprocity","Supernatural_enforcement_of_ingroup_loyalty","Loyalty","SupNatKinAug","KinAugComp1","Name_of_official_cult","Largest_scale_ritual_name","Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience","Largest_scale_ritual_frequency_for_ritual_specialist","Largest_scale_ritual_frequency_per_participant","Most_dysphoric_ritual_name","Most_dysphoric_ritual_frequency_for_audience","Most_dysphoric_ritual_frequency_for_ritual_specialist","Most_dysphoric_ritual_frequency_per_participant","Most_euphoric_ritual_name","Most_euphoric_ritual_frequency_for_audience","Most_euphoric_ritual_frequency_for_ritual_specialist","Most_euphoric_ritual_frequency_per_participant","Most_frequent_ritual_name","Most_frequent_ritual_frequency_for_audience","Most_frequent_ritual_frequency_for_ritual_specialist","Most_frequent_ritual_frequency_per_participant","Most_widespread_ritual_name","Most_widespread_ritual_frequency_for_audience","Most_widespread_ritual_frequency_for_ritual_specialist","Most_widespread_ritual_frequency_per_participant","Name_of_other_significant_religious_or_ideological_systems","CC_PolPop","CC_PolTerr","CC_CapPop","CC_Hier","CC_Govt","CC_Infra","CC_Infra2","CC_Writing","CC_Texts","CC_Money","BasePolity","Percent_CCs_imputed","Percent_features_imputed","Percent_51_imputed","CC_PolPop_Regression_x0","CC_PolPop_Regression_x1","CC_PolPop_Regression_x2","CC_PolTerr_Regression_x0","CC_PolTerr_Regression_x1","CC_PolTerr_Regression_x2","CC_CapPop_Regression_x0","CC_CapPop_Regression_x1","CC_CapPop_Regression_x2","CC_Hier_Regression_x0","CC_Hier_Regression_x1","CC_Hier_Regression_x2","CC_Govt_Regression_x0","CC_Govt_Regression_x1","CC_Govt_Regression_x2","CC_Infra_Regression_x0","CC_Infra_Regression_x1","CC_Infra_Regression_x2","CC_Writing_Regression_x0","CC_Writing_Regression_x1","CC_Writing_Regression_x2","CC_Texts_Regression_x0","CC_Texts_Regression_x1","CC_Texts_Regression_x2","CC_Money_Regression_x0","CC_Money_Regression_x1","CC_Money_Regression_x2","PC1","PC2"
"EgNaqa1-3700","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Naqada culture",-3700,-3600,5.394016072,29.09540938,-0.605983928,"Moderate",8817,9.084436955,5000,1000,1,1,1,1,1,1,-4957.058442,0.480019329,0.1,0.1,0.1,0.1,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.1,1,0.1,1,1,1,0.1,0.1,1,61.6,11387.09201,20.73100975,0.1,0.1,1,1,0.1,1,0.694016072,1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.190585159,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.8,1,1,1,5.349360605,0.1,0.1,0.275938122,,"['Africa']",1,"Hierakonpolis","quasi-polity",,"Indo-European",,"population migration",,,1500000,0,0,0.864770217,0.864770217,0.567880899,0.567880899,-0.239740209,0,1.432651116,-1.631541602,,,"not applicable","once per generation","yearly","elite hunting","once per generation","yearly","yearly",,"not applicable","yearly","yearly",,"yearly","not applicable","yearly",,"not applicable","not applicable","daily",,3.945326038,3.698970004,3,1,0.1,0.4,0.16,2,0,3,"EgNaqa1",0.111111111,0.324324324,0.058823529,,0,0,0.698970004,0,0,11.48455007,0,0,8,0,0,0.8,0,0,2.422222222,0,0,16,0,0,0,0.004919477,0,10,0.026784841,0,-2.672760783,1.116138106
"EgNaqa1-3600","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Naqada culture",-3600,-3500,5.326230027,28.3687263,-0.673769973,"Moderate",16840,9.731512288,5000,13000,1,1,1,1,2,2,-3919.773382,0.475075723,0.1,0.1,0.1,0.1,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.1,1,0.1,1,1,1,0.1,0.1,1,61.6,13916.5517,22.38569939,0.1,0.1,1,1,0.1,1,0.626230027,1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.245268444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.8,1,1,1,5.158341762,0.1,0.1,0.354379249,,"['Africa']",1,"Hierakonpolis","quasi-polity",,"Indo-European",,"population migration",,,1500000,0,0,0.845886355,0.845886355,0.552396235,0.552396235,-0.211271454,0,1.39828259,-1.715331465,,,"not applicable","once per generation","yearly","elite hunting","once per generation","yearly","yearly",,"not applicable","yearly","yearly",,"yearly","not applicable","yearly",,"not applicable","not applicable","daily",,4.226344781,3.698970004,4.113943352,1.25,0.1,0.4,0.16,2,0,3,"EgNaqa1",0.111111111,0.324324324,0.058823529,,0,0,4.397940009,0,0,14.48455007,0,0,9,0,0,0.9,0,0,2.822222222,0,0,18,0,0,0,0.004919477,0,13,0.026786981,0,-2.074912463,0.625438087
"EgNaqa1-3500","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Naqada culture",-3500,-3400,5.325485172,28.36079232,-0.674514828,"Moderate",15843,9.670483041,5000,13000,1,1,1,1,2,2,-3926.410648,0.475117207,0.1,0.1,0.1,0.1,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.1,1,0.1,1,1,1,0.1,0.1,1,61.6,13916.73735,22.39462017,0.1,0.1,1,1,0.1,1,0.625485172,1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.245777163,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.8,1,1,1,5.170353007,0.1,0.1,0.355642937,,"['Africa']",1,"Hierakonpolis","quasi-polity",,"Indo-European",,"population migration",,,1500000,0,0,0.846221485,0.846221485,0.55282391,0.55282391,-0.210864601,0,1.399045395,-1.713367001,,,"not applicable","once per generation","yearly","elite hunting","once per generation","yearly","yearly",,"not applicable","yearly","yearly",,"yearly","not applicable","yearly",,"not applicable","not applicable","daily",,4.199824625,3.698970004,4.113943352,1.25,0.1,0.4,0.16,2,0,3,"EgNaqa1",0.111111111,0.324324324,0.058823529,,0,0,11.79588002,0,0,22.29746342,0,0,12.25,0,0,1.172727273,0,0,3.622222222,0,0,23,0,0,0.111111111,0.116030588,0,19,3.026807967,0,-2.085311285,0.632316636
"EgNaqa1-3800","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Naqada culture",-3800,-3700,5.297674757,28.06535783,-0.702325243,"Moderate",674,6.513230111,5,50,1,1,1,1,1,1,-5356.315115,0.533222227,0.1,0.1,0.1,0.1,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.1,1,0.1,1,1,1,0.1,0.1,1,61.6,13917.74201,28.0193859,0.1,0.1,1,1,0.1,1,0.597674757,1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.149292406,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,1,0.1,0.1,0.1,0.1,0.8,1,1,1,5.619695691,0.1,0.1,0.297011852,,"['Africa']",1,"Hierakonpolis","quasi-polity",,"Indo-European",,"population migration",,,1500000,0,0,0.863280551,0.863280551,0.592257105,0.592257105,-0.295186482,0,1.455537656,-1.558203013,,,"not applicable","once per generation","yearly","elite hunting","once per generation","yearly","once in a lifetime",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","monthly","daily",,2.828434025,0.698970004,1.698970004,1,0.1,0.4,0.16,2,0,3,"EgNaqa1",0.111111111,0.324324324,0.058823529,,0,0,0,0,0,8.387640052,0,0,6,0,0,0.6,0,0,1.733333333,0,0,12,0,0,0,0.004919477,0,6,1.053350018,0,-4.737836093,2.603838945
"IrKhzM-5100","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Late Middle Susiana",-5100,-5000,5.941373104,35.29991436,-0.058626896,"Moderate",460506,13.04008116,8923,750,1,1,1,1,1,1,-4092.331569,0.567114007,0.1,0.1,1,0.1,0.1,0.1,"land",1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.127728731,0.881320709,0.1,1,1,1,0,0.553913704,1.03203892,61.6,15,6.755932393,0.1,0.1,1,1,0.1,1,0.8874594,1,1,0,0,0.1,0,0,1,0.1,1,1,1,1.006646053,0,0,0,0,0,0,0,0,0.8,0,1,0.066571357,0.1,0.1,0.1,0.8,1,1,0.541628456,9.425007891,0.1,0.1,0.005461597,,"['Southwest Asia']",10,"Choga Mish","quasi-polity",,"Indo-European",,"continuity",,,2200000,"none",0,1.001661776,1,0.832212831,0.832212831,0.606013208,0.606013208,2.438226039,0.686524813,,,"not applicable","once per generation","yearly",,"not applicable","yearly","once in a lifetime",,"not applicable","not applicable","seasonally",,"not applicable","not applicable","daily",,"not applicable","not applicable","daily",,5.663235598,3.950527397,2.875061263,1,0.263636364,0.266666667,0.071111111288889,2.46813683,0,3,"IrKhzM",0.333333333,0.405405405,0.176470588,,0,0,,0,0,48.65281862,0,0,29.5,0,0,3.618181818,0,0,6.6,0,0,,0,0,0,0,0,46,3.01774757,0,-1.796321235,0.698635004
"IrKhzM-5000","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Late Middle Susiana",-5000,-4900,5.882183963,34.60008817,-0.117816037,"Moderate",506403,13.13508807,7077,750,1,1,1,1,2,2,-3994.235257,0.574870331,0.1,0.1,1,0.1,0.1,0.1,"land",1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.145027557,0.82146562,0.1,1,1,1,0,0.523809468,1.032270003,61.6,15,7.767101402,0.1,0.1,1,1,0.1,1,0.858374495,1,1,0,0,0.1,0,0,1,0.1,1,1,1,1.011243825,0,0,0,0,0,0,0,0,0.8,0,1,0.038753336,0.1,0.1,0.1,0.8,1,1,0.538017555,9.38121318,0.1,0.1,0.005605857,,"['Southwest Asia']",10,"Choga Mish","quasi-polity",,"Indo-European",,"continuity",,,750000,"none",0,0.980660785,0.980660785,0.829889344,0.829889344,0.613454296,0.613454296,2.424004425,0.658197286,,,"not applicable","once per generation","yearly",,"not applicable","yearly","once in a lifetime",,"not applicable","not applicable","seasonally",,"not applicable","not applicable","daily",,"not applicable","not applicable","daily",,5.704496032,3.849849066,2.875061263,1.25,0.263636364,0.266666667,0.071111111288889,2.466842076,0,3,"IrKhzM",0.333333333,0.405405405,0.176470588,,0,0,,0,0,51.52787989,0,0,30.5,0,0,3.881818182,0,0,6.866666667,0,0,,0,0,0,0,0,49,0.01774757,0,-1.69723245,0.655912258
"IrKhzM-4900","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Late Middle Susiana",-4900,-4800,5.883345308,34.61375201,-0.116654692,"Moderate",503575,13.12948794,7033,750,1,1,1,1,2,2,-4016.71786,0.575384739,0.1,0.1,1,0.1,0.1,0.1,"land",1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.145142702,0.821765375,0.1,1,1,1,0,0.525079793,1.03177853,61.6,15,7.750611832,0.1,0.1,1,1,0.1,1,0.858265515,1,1,0,0,0.1,0,0,1,0.1,1,1,1,1.012561827,0,0,0,0,0,0,0,0,0.8,0,1,0.039478067,0.1,0.1,0.1,0.8,1,1,0.538336418,9.406711929,0.1,0.1,0.007015619,,"['Southwest Asia']",10,"Choga Mish","quasi-polity",,"Indo-European",,"continuity",,,750000,"none",0,0.980310266,0.980310266,0.82938908,0.82938908,0.613580663,0.613580663,2.423280009,0.656235552,,,"not applicable","once per generation","yearly",,"not applicable","yearly","once in a lifetime",,"not applicable","not applicable","seasonally",,"not applicable","not applicable","daily",,"not applicable","not applicable","daily",,5.702063879,3.847113594,2.875061263,1.25,0.263636364,0.266666667,0.071111111288889,2.488115248,0,3,"IrKhzM",0.333333333,0.405405405,0.176470588,,0,0,,0,0,54.40294115,0,0,31.75,0,0,4.145454545,0,0,7.133333333,0,0,,0,0,0,0,0,52,0.01774757,0,-1.692955818,0.659709135
"IrKhzM-4800","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Late Middle Susiana",-4800,-4700,5.884506601,34.62741794,-0.115493399,"Moderate",500763,13.12388821,6988,750,1,1,1,1,2,2,-4039.197166,0.575899162,0.1,0.1,1,0.1,0.1,0.1,"land",1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.145257898,0.82206519,0.1,1,1,1,0,0.526350011,1.031286943,61.6,15,7.73411695,0.1,0.1,1,1,0.1,1,0.85815659,1,1,0,0,0.1,0,0,1,0.1,1,1,1,1.013879803,0,0,0,0,0,0,0,0,0.8,0,1,0.040202797,0.1,0.1,0.1,0.8,1,1,0.538655243,9.432212913,0.1,0.1,0.008425267,,"['Southwest Asia']",10,"Choga Mish","quasi-polity",,"Indo-European",,"continuity",,,750000,"none",0,0.97995973,0.97995973,0.828898696,0.828898696,0.613708677,0.613708677,2.422567103,0.65430801,,,"not applicable","once per generation","yearly",,"not applicable","yearly","once in a lifetime",,"not applicable","not applicable","seasonally",,"not applicable","not applicable","daily",,"not applicable","not applicable","daily",,5.699632045,3.844378972,2.875061263,1.25,0.263636364,0.266666667,0.071111111288889,2.509388512,0,3,"IrKhzM",0.333333333,0.405405405,0.176470588,,0,0,,0,0,57.27800241,0,0,33,0,0,4.409090909,0,0,7.4,0,0,,0,0,0,0,0,55,0.01774757,0,-1.688678695,0.66350572
"IrKhzM-4700","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Late Middle Susiana",-4700,-4600,5.890286325,34.69547299,-0.109713675,"Moderate",443242,13.00187118,9177,750,1,1,1,1,2,2,-4171.987001,0.57692442,0.1,0.1,1,0.1,0.1,0.1,"land",1,0.1,0.1,0.1,0.1,1,0.1,1,1,0.147641248,0.823213714,0.1,1,1,1,0,0.529140785,1.025432838,61.6,15,7.608516793,0.1,0.1,1,1,0.1,1,0.86114554,1,1,0,0,0.1,0,0,1,0.1,1,1,1,1.018889203,0,0,0,0,0,0,0,0,0.8,0,1,0.046380612,0.1,0.1,0.1,0.8,1,1,0.530886685,9.521791116,0.1,0.1,0.01965431,,"['Southwest Asia']",10,"Choga Mish","quasi-polity",,"Indo-European",,"continuity",,,750000,"none",0,0.979704838,0.979704838,0.827182391,0.827182391,0.611357898,0.611357898,2.418245127,0.643663972,,,"not applicable","once per generation","yearly",,"not applicable","yearly","once in a lifetime",,"not applicable","not applicable","seasonally",,"not applicable","not applicable","daily",,"not applicable","not applicable","daily",,5.646640882,3.96270852,2.875061263,1.25,0.263636364,0.266666667,0.071111111288889,2.615383173,0,3,"IrKhzM",0.333333333,0.405405405,0.176470588,,0,0,,0,0,63.02812494,0,0,35.58333333,0,0,5.018181818,0,0,7.922222222,0,0,,0,0,0,0,0,61,3.01774757,0,-1.630526623,0.658815238
"TjSaraz-3100","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-3100,-3000,6.641197995,44.10551081,0.641197995,"Moderate",224190,12.32024919,3407,1750,2.007435196,2,1.750337065,1.450229894,2,2,-2224.763335,0.559238595,0.1,0.151667387,0.792094158,0.209735825,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.986234399,1,0.17758934,0.72422714,0.352010018,1,1,1,0.180021086,1,1,61.6,16.5,16.94273395,0.1,0.1,1,1,0.253287832,1,0.807889077,1,1,0,0,0.273037595,0,0,0.845697637,0.361974027,0.863106897,0.78403103,0.752667327,1.003360502,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.05901944,0,0,0,0.524286158,0.1,0,0.522506736,9.394948164,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.958995833,0.958995833,0.67980987,0.67980987,0.552933621,0.552933621,2.191739324,0.025100919,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.350615867,3.532337121,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.417011646,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,12.97215219,0,0,8,0,0,0.254545455,0,0,1.955555556,0,0,,0,0,0,5.79E-05,0,4,0.328467097,0,-2.405121934,-1.128230438
"TjSaraz-3200","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-3200,-3100,6.640762564,44.09972743,0.640762564,"Moderate",219988,12.30132828,3417,1750,2.005450324,2,1.750829782,1.452151648,2,2,-2219.776728,0.559010832,0.1,0.151835291,0.79165112,0.20968619,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.986158236,1,0.177712722,0.724519014,0.352002515,1,1,1,0.179707662,1,1,61.6,16.5,16.95955643,0.1,0.1,1,1,0.25325257,1,0.807802332,1,1,0,0,0.273175173,0,0,0.845515729,0.362232204,0.862806486,0.783866289,0.752564432,1.002931389,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058916274,0,0,0,0.524239959,0.1,0,0.522482687,9.402269422,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.959350928,0.959350928,0.680075742,0.680075742,0.552932121,0.552932121,2.192358791,0.026594419,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.342398219,3.53364343,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.410725263,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,9.729114146,0,0,6,0,0,0.190909091,0,0,1.466666667,0,0,,0,0,0,2.31E-05,0,3,0.328387564,0,-2.409690242,-1.127163706
"TjSaraz-3300","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-3300,-3200,6.640312734,44.09375321,0.640312734,"Moderate",215861,12.28238996,3427,1750,2.003465452,2,1.75132461,1.454073005,2,2,-2214.780228,0.558783157,0.1,0.152003873,0.791207888,0.209636612,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.986081999,1,0.177835746,0.724811143,0.351994801,1,1,1,0.179394238,1,1,61.6,16.5,16.97644797,0.1,0.1,1,1,0.253217422,1,0.807701074,1,1,0,0,0.273312083,0,0,0.845333454,0.362492235,0.862506556,0.783701218,0.752461387,1.002501977,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058812829,0,0,0,0.524191619,0.1,0,0.522457257,9.409589404,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.959705513,0.959705513,0.68034216,0.68034216,0.552931409,0.552931409,2.192979082,0.028090278,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.334174125,3.534935136,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.404435127,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,6.486076097,0,0,4,0,0,0.127272727,0,0,0.977777778,0,0,,0,0,0,2.55E-05,0,2,0.328354697,0,-2.414268045,-1.12609195
"TjSaraz-3400","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-3400,-3300,6.639865545,44.08781446,0.639865545,"Moderate",211812,12.26345437,3437,1750,2.001480581,2,1.751820228,1.45599288,2,2,-2209.788674,0.558555445,0.1,0.152172454,0.790764656,0.209587431,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.986005726,1,0.177958796,0.725103294,0.35198739,1,1,1,0.179082938,1,1,61.6,16.5,16.99331471,0.1,0.1,1,1,0.253182846,1,0.807599761,1,1,0,0,0.273449104,0,0,0.845151241,0.362752434,0.862206879,0.783536466,0.752358743,1.00207259,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058709104,0,0,0,0.524159898,0.1,0,0.522434051,9.416934293,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.960059996,0.960059996,0.68060834,0.68060834,0.552932742,0.552932742,2.193601078,0.029589383,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.325951463,3.536228709,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.398144624,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,3.243038049,0,0,2,0,0,0.063636364,0,0,0.488888889,0,0,,0,0,0,2.31E-05,0,1,0.328291738,0,-2.418844647,-1.125021091
"TjSaraz-3500","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-3500,-3400,6.639426455,44.08198365,0.639426455,"Moderate",207839,12.24451902,3448,1750,1.999495948,2,1.752315583,1.45791137,2,2,-2204.802068,0.558327793,0.1,0.152341148,0.790321313,0.209538705,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.985929489,1,0.178081973,0.725395399,0.351982059,1,1,1,0.178778405,1,1,61.6,16.5,17.01019031,0.1,0.1,1,1,0.253149931,1,0.807498119,1,1,0,0,0.273586626,0,0,0.84496919,0.363012043,0.861907534,0.783372157,0.752256392,1.001643452,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058604653,0,0,0,0.524130796,0.1,0,0.522411578,9.424297064,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.960414028,0.960414028,0.680874188,0.680874188,0.552934842,0.552934842,2.194223058,0.031088173,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.317726812,3.537525849,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.391857692,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.31E-05,0,0,0.328354697,0,-2.423419539,-1.123950228
"TjSaraz-2300","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-2300,-2200,6.648551501,44.20323706,0.648551501,"Moderate",246637,12.4156729,3809,1750,2.020922554,2,1.736845896,1.434176123,2,2,-2342.159661,0.561030718,0.1,0.149553771,0.794499615,0.211553693,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.987532067,1,0.1797995,0.720303664,0.355057913,1,1,1,0.183589425,1,1,61.6,16.5,16.5682904,0.1,0.1,1,1,0.255044715,1,0.809917361,1,1,0,0,0.274173557,0,0,0.845975629,0.35353108,0.864066413,0.785856249,0.752612472,1.010224171,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058131634,0,0,0,0.526063922,0.1,0,0.521475018,9.408010321,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.957269602,0.957269602,0.677124006,0.677124006,0.551357147,0.551357147,2.185750755,0.010251184,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.392058763,3.580836281,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.508938314,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,38.91645658,0,0,24,0,0,0.763636364,0,0,5.866666667,0,0,,0,0,0,6.34E-05,0,12,1.76653994,0,-2.342102836,-1.140935869
"TjSaraz-2200","['Sogdiana']","['42S']",39.874773,65.378061,"WGS84","Sarazm",-2200,-2100,6.648718679,44.20546007,0.648718679,"Moderate",248223,12.42208281,3782,1750,2.022359245,2,1.736308338,1.432700148,2,2,-2346.895618,0.561276641,0.1,0.149571493,0.794776041,0.211601113,0.1,0.1,"land",0.1,0.1,0.1,0.1,0.1,1,0.1,0.987634698,1,0.179818558,0.719996348,0.355137299,1,1,1,0.183874387,1,1,61.6,16.5,16.57240216,0.1,0.1,1,1,0.255098067,1,0.809746225,1,1,0,0,0.274058575,0,0,0.846033286,0.353065283,0.864230161,0.785872456,0.752490026,1.010674481,0,0,0,0,0,0,0,0,0.8,0,0.8,-0.058172039,0,0,0,0.526056689,0.1,0,0.521802968,9.409996229,0.1,0.1,0.1,,"['Central Eurasia']",2,"Sarazm","quasi-polity",,"Indo-European",,"continuity","Andronovo",,750000,0,0,0.957076257,0.957076257,0.677010058,0.677010058,0.551305411,0.551305411,2.185391726,0.009426811,,,"not applicable","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","not applicable","yearly",,"not applicable","not applicable","monthly",,"not applicable","not applicable","daily",,5.394842471,3.577684363,3.243038049,2,0.063636364,0.488888889,0.239012345787654,2.515850836,0,1,"TjSaraz",0.333333333,0.522522523,0.274509804,,0,0,,0,0,42.15949463,0,0,26,0,0,0.827272727,0,0,6.355555556,0,0,,0,0,0,7.81E-05,0,13,1.766589366,0,-2.340218481,-1.140042417
